verb,frame,relfreq,freqcnt
convolute,NONE,0.292958,104
convolute,NP,0.495775,176
convolute,PP,0.129577,46
convolute,SCOMP,0.08169,29
fawn,NONE,0.39603900000000003,80
fawn,NP,0.217822,44
fawn,PP,0.341584,69
fawn,PP_PP,0.034653,7
fawn,PP_WHVP,0.00495,1
fawn,SCOMP,0.00495,1
foul,NONE,0.437734,935
foul,NP,0.302903,647
foul,NP PRT +,0.009363,20
foul,NP_PP,0.068352,146
foul,PP,0.167135,357
foul,PP_PP,0.014513,31
prefix,NONE,0.341463,56
prefix,NP,0.189024,31
prefix,NP_PP,0.07926799999999999,13
prefix,NP_SCOMP,0.091463,15
prefix,PP,0.067073,11
prefix,PP_VPINF,0.006098,1
prefix,SCOMP,0.22561,37
forgather,NONE,1.0,4
preface,NP,0.377551,37
preface,NP PRT +,0.061224,6
preface,NP_PP,0.530612,52
preface,NP_WHPP,0.020408,2
preface,PP_WHPP,0.010204,1
underachieve,NONE,0.560897,175
underachieve,NP,0.278846,87
underachieve,NP_NP,0.00641,2
underachieve,PP,0.153846,48
shamble,NONE,0.408451,29
shamble,PP,0.577465,41
shamble,PP_WHPP,0.014085,1
conjure,NONE,0.15873,90
conjure,NP,0.597884,339
conjure,NP PRT +,0.038801,22
conjure,NP_PP,0.130511,74
conjure,PP,0.061728,35
conjure,SING_PP,0.012346,7
regularize,NONE,0.165094,35
regularize,NP,0.603774,128
regularize,NP_NP,0.009434,2
regularize,NP_PP,0.183962,39
regularize,SING,0.037736,8
chatter,NONE,0.601583,228
chatter,NP_PP,0.010554,4
chatter,PP,0.361478,137
chatter,PP_AP,0.005277,2
chatter,PP_PP,0.021108,8
rouse,NP,0.693841,766
rouse,NP_PP,0.237319,262
rouse,PP,0.068841,76
scold,NONE,0.274021,77
scold,NP,0.512456,144
scold,NP_PP,0.21352300000000002,60
quadruple,NONE,0.305742,410
quadruple,NP,0.232662,312
quadruple,NP_AP PRT +,0.002237,3
quadruple,NP_PP,0.054437,73
quadruple,NP_SCOMP,0.002237,3
quadruple,PP,0.334825,449
quadruple,PP_PP,0.06786,91
outwit,NP,0.835694,295
outwit,NP_PP,0.161473,57
outwit,SCOMP,0.002833,1
tingle,NONE,0.491667,118
tingle,NP,0.120833,29
tingle,NP_NP,0.008333,2
tingle,NP_PP,0.0125,3
tingle,PP,0.358334,86
tingle,PP_PP,0.008333,2
sputter,NONE,0.647186,598
sputter,NP,0.098485,91
sputter,PP,0.222943,206
sputter,PP_PP,0.028139,26
sputter,PP_WHPP,0.003247,3
lord,NONE,0.152493,52
lord,NP,0.187683,64
lord,NP_PP,0.134898,46
lord,PP,0.375367,128
lord,PP_PP,0.049853,17
lord,VPINF,0.099707,34
swivel,NONE,0.331731,69
swivel,NP,0.197115,41
swivel,NP PRT +,0.024038,5
swivel,NP_PP,0.076923,16
swivel,PP,0.293269,61
swivel,VPINF,0.076923,16
bellyache,NONE,0.444444,12
bellyache,NP,0.296296,8
bellyache,PP,0.111111,3
bellyache,SCOMP,0.111111,3
bellyache,VPPRT,0.037037,1
stipulate,NP,0.125975,646
stipulate,NP_PP,0.147621,757
stipulate,PP,0.13436,689
stipulate,PP_PP,0.0117,60
stipulate,SCOMP,0.580344,2976
pigment,NONE,0.196319,32
pigment,NP,0.404908,66
pigment,NP PRT +,0.01227,2
pigment,NP_NP_SCOMP,0.01227,2
pigment,NP_PP,0.104295,17
pigment,PP,0.104294,17
pigment,SCOMP,0.147239,24
pigment,VPBSE,0.018405,3
befoul,NONE,0.175,7
befoul,NP,0.525,21
befoul,NP_PP,0.225,9
befoul,NP_PP_PP,0.05,2
befoul,PP_PP,0.025,1
yellow,NONE,0.544872,85
yellow,NP,0.423077,66
yellow,NP_PP,0.032051,5
unify,NP,0.753664,1594
unify,NP_PP,0.246336,521
disturb,NP,0.735754,3667
disturb,NP_PP,0.254013,1266
disturb,PP_PP,0.010233,51
prize,NONE,0.124615,81
prize,NP,0.26,169
prize,NP_PP,0.364616,237
prize,PP,0.215385,140
prize,PP_PP,0.035385,23
buttonhole,NP,0.682692,71
buttonhole,NP_NP_SCOMP,0.009615,1
buttonhole,NP_PP,0.288462,30
buttonhole,NP_WHPP,0.009615,1
buttonhole,SCOMP,0.009615,1
understock,NONE,0.5,8
understock,NP,0.3125,5
understock,PP,0.125,2
understock,VPINF,0.0625,1
disburden,NP,1.0,3
fritter,NONE,0.120253,38
fritter,NP,0.06962,22
fritter,NP PRT +,0.088608,28
fritter,NP_PP,0.031646,10
fritter,NP_PP PRT +,0.164557,52
fritter,PP,0.503165,159
fritter,PP_PP,0.022152,7
orientate,NONE,0.212687,57
orientate,NP,0.514925,138
orientate,NP_PP,0.182836,49
orientate,NP_SCOMP,0.007463,2
orientate,PP,0.074627,20
orientate,PP_WHPP,0.007463,2
charter,NP,0.393182,346
charter,NP_PP,0.3875,341
charter,PP,0.21931799999999999,193
tolerate,NONE,0.145392,975
tolerate,NP,0.722338,4844
tolerate,NP_PP,0.13227,887
pulse,NONE,0.304659,85
pulse,NP,0.200717,56
pulse,NP_PP,0.060932,17
pulse,PP,0.394265,110
pulse,PP_PP,0.039427,11
second,NONE,0.132911,84
second,NP,0.322785,204
second,NP_PP,0.34019,215
second,PP,0.18038,114
second,PP_PP,0.018987,12
second,PP_WHPP,0.004747,3
tether,NONE,0.12212,53
tether,NP,0.214286,93
tether,NP_PP,0.396314,172
tether,PP,0.221198,96
tether,PP_PP,0.046083,20
intermingle,NONE,0.39256199999999997,95
intermingle,NP,0.132231,32
intermingle,NP_PP,0.227273,55
intermingle,PP,0.231405,56
intermingle,PP_PP,0.012397,3
intermingle,PP_WHVP,0.004132,1
thunder,NONE,0.412602,406
thunder,NP,0.105691,104
thunder,NP_PP,0.026423,26
thunder,PP,0.431911,425
thunder,PP_PP,0.023374,23
decry,NP,0.933219,1635
decry,NP_PP,0.02968,52
decry,NP_SCOMP,0.03653,64
decry,PP_PP,0.000571,1
succumb,NONE,0.255259,813
succumb,PP,0.6857139999999999,2184
succumb,PP_PP,0.059027,188
cull,NONE,0.138889,50
cull,NP,0.463889,167
cull,NP_PP,0.258333,93
cull,PP,0.138889,50
crouch,NONE,0.348039,355
crouch,PP,0.588235,600
crouch,PP_PP,0.063725,65
avert,NP,0.741062,4788
avert,NP_PP,0.256462,1657
avert,NP_SCOMP,0.002476,16
splinter,NONE,0.166667,262
splinter,NP,0.583333,917
splinter,PP,0.107506,169
splinter,SCOMP,0.142494,224
herd,NP,0.320442,174
herd,NP_PP,0.464088,252
herd,PP,0.178637,97
herd,PP_PP,0.036832,20
specialise,NONE,0.162359,603
specialise,PP,0.782983,2908
specialise,PP_PP,0.054658,203
shriek,NONE,0.577428,440
shriek,NP,0.153543,117
shriek,NP_PP,0.028871,22
shriek,PP,0.220472,168
shriek,PP_PP,0.015748,12
shriek,SINF PRT +,0.003937,3
chink,NONE,0.388393,87
chink,NP,0.129464,29
chink,PP,0.330357,74
chink,PP_PP,0.017857,4
chink,PP_SCOMP,0.0625,14
chink,SCOMP,0.071429,16
deodorize,NONE,0.45161300000000004,14
deodorize,NP,0.483871,15
deodorize,NP PRT +,0.032258,1
deodorize,NP_AP,0.032258,1
elaborate,NONE,0.844503,6968
elaborate,PP,0.155496,1283
personify,NONE,0.158879,153
personify,NP,0.558671,538
personify,NP_PP,0.179647,173
personify,NP_SCOMP,0.008307,8
personify,PP,0.094497,91
divide,NP,0.467223,2801
divide,NP PRT +,0.010509,63
divide,NP_PP,0.353128,2117
divide,PP,0.160801,964
divide,PP_PP,0.00834,50
re-arrange,NONE,0.020408,2
re-arrange,NP,0.734694,72
re-arrange,NP_NP,0.010204,1
re-arrange,NP_PP,0.204082,20
re-arrange,NP_SCOMP,0.010204,1
re-arrange,NP_SCOMP PRT +,0.020408,2
criticise,NP,0.530147,3183
criticise,NP_PP,0.4630249999999999,2780
criticise,NP_SCOMP,0.006829,41
lengthen,NONE,0.265287,282
lengthen,NP,0.517404,550
lengthen,NP_PP,0.105362,112
lengthen,NP_WHPP,0.000941,1
lengthen,PP,0.093133,99
lengthen,PP_PP,0.017874,19
replace,NP,0.71973,4797
replace,NP PRT +,0.013203,88
replace,NP_PP,0.267066,1780
compartmentalise,NONE,0.315789,60
compartmentalise,NP,0.521053,99
compartmentalise,NP_PP,0.152631,29
compartmentalise,PP,0.010526,2
browse,NONE,0.301611,599
browse,NP,0.304632,605
browse,NP_PP,0.029708,59
browse,PP,0.32880200000000004,653
browse,PP_PP,0.035247,70
exhort,NP,0.37643,329
exhort,SINF,0.6235700000000001,545
untie,NONE,0.305623,125
untie,NP,0.569682,233
untie,NP_PP,0.124694,51
telegraph,NONE,0.162362,44
telegraph,NP,0.557196,151
telegraph,NP_PP,0.140221,38
telegraph,NP_SCOMP,0.01476,4
telegraph,PP,0.125461,34
strike,NONE,0.192943,1039
strike,NP,0.399629,2152
strike,NP_PP,0.23584,1270
strike,NP_SCOMP,0.009471,51
strike,PP,0.147075,792
strike,PP_PP,0.015042,81
relay,NONE,0.107759,25
relay,NP,0.456897,106
relay,NP_PP,0.387931,90
relay,NP_SCOMP,0.047413000000000004,11
desalt,AP,0.166667,1
desalt,NONE,0.166667,1
desalt,NP,0.333333,2
desalt,NP_PP,0.166667,1
desalt,PP,0.166667,1
mesmerize,NONE,0.275542,178
mesmerize,NP,0.294118,190
mesmerize,NP_PP,0.25387,164
mesmerize,PP,0.15170299999999998,98
mesmerize,PP_PP,0.024768,16
hurt,NONE,0.272147,1877
hurt,NP,0.727853,5020
glass,NONE,0.350877,80
glass,NP,0.399123,91
glass,NP_PP,0.04386,10
glass,PP,0.078947,18
glass,SCOMP,0.127193,29
export,NP,0.501529,2624
export,NP_PP,0.339258,1775
export,PP,0.14354,751
export,PP_PP,0.015673,82
hurl,NP,0.377358,160
hurl,NP_PP,0.542453,230
hurl,PP,0.058962,25
hurl,PP_PP,0.004717,2
hurl,SING_PP,0.016509,7
hole,NONE,0.217445,177
hole,NP,0.35258,287
hole,NP PRT +,0.047912,39
hole,NP_PP,0.202703,165
hole,PP,0.142506,116
hole,PP_PP,0.036855,30
hold,NONE,0.112898,716
hold,NP,0.637338,4042
hold,NP PRT +,0.039262,249
hold,NP_PP,0.124882,792
hold,PP,0.085619,543
unpack,NONE,0.331046,193
unpack,NP,0.548885,320
unpack,NP_PP,0.060034,35
unpack,NP_SCOMP,0.001715,1
unpack,PP,0.058319,34
italicise,NONE,0.345794,111
italicise,NP,0.6510910000000001,209
italicise,SCOMP,0.003115,1
pursue,NP,0.765253,4277
pursue,NP_PP,0.231884,1296
pursue,NP_SCOMP,0.002863,16
debark,NONE,0.368421,14
debark,NP_NP,0.026316,1
debark,NP_PP,0.07894799999999999,3
debark,PP,0.473684,18
debark,PP_PP,0.052632,2
sweeten,NP,0.697402,832
sweeten,NP_PP,0.302599,361
straddle,NP,0.783784,1044
straddle,NP_PP,0.201952,269
straddle,SING_PP,0.014264,19
outscore,NP,0.547644,523
outscore,NP_PP,0.452356,432
vow,NONE,0.186653,1239
vow,NP_PP,0.008436,56
vow,VPINF,0.804911,5343
reword,NONE,0.208955,14
reword,NP,0.38806,26
reword,NP_PP,0.074626,5
reword,NP_PP_PP,0.044776,3
reword,NP_SCOMP,0.029851,2
reword,SCOMP,0.059701,4
reword,SINF,0.164179,11
reword,SING_PP,0.029851,2
shelve,NP,0.692593,1122
shelve,NP_PP,0.30740700000000004,498
overstress,NONE,0.452675,220
overstress,NP,0.401235,195
overstress,NP_PP,0.088477,43
overstress,PP,0.057613,28
exhale,NONE,0.532433,197
exhale,NP,0.208108,77
exhale,NP_PP,0.078378,29
exhale,NP_SCOMP,0.016216,6
exhale,PP,0.164865,61
rework,NONE,0.156559,111
rework,NP,0.67842,481
rework,NP_PP,0.159379,113
rework,SINF,0.005642,4
scavenge,NONE,0.249377,100
scavenge,NP,0.221945,89
scavenge,NP_PP,0.102244,41
scavenge,PP,0.366583,147
scavenge,PP_PP,0.05985,24
wane,NONE,0.609189,1180
wane,NP,0.108931,211
wane,NP_PP,0.040785,79
wane,PP,0.21941100000000002,425
wane,PP_PP,0.021683,42
wank,NONE,0.468085,22
wank,NP,0.404255,19
wank,NP PRT +,0.021277,1
wank,NP_PP,0.021277,1
wank,PP,0.085106,4
re-align,NONE,0.384615,40
re-align,NP,0.509615,53
re-align,NP_PP,0.096153,10
re-align,PP,0.009615,1
malign,NONE,0.219577,83
malign,NP,0.402116,152
malign,NP_PP,0.119048,45
malign,PP,0.156085,59
malign,PP_PP,0.031746,12
malign,SCOMP,0.071429,27
caution,NONE,0.284233,1864
caution,PP,0.062977,413
caution,SCOMP,0.6482159999999999,4251
caution,SINF,0.004575,30
want,NONE,0.166392,1514
want,NP,0.288383,2624
want,VPINF,0.545225,4961
reprove,NONE,0.26556,64
reprove,NP,0.593361,143
reprove,NP_PP,0.116183,28
reprove,NP_SCOMP,0.016598,4
reprove,PP_WHPP,0.004149,1
reprove,WHPP,0.004149,1
dyke,NONE,0.516667,62
dyke,NP,0.216667,26
dyke,NP PRT +,0.016667,2
dyke,NP_PP,0.025,3
dyke,NP_SCOMP,0.025,3
dyke,PP,0.025,3
dyke,PP_PP,0.025,3
dyke,SCOMP,0.125,15
dyke,VPING_PP,0.025,3
hog,NP,0.465248,328
hog,NP_PP,0.080851,57
hog,PP,0.06383,45
hog,SCOMP,0.390071,275
hoe,NONE,0.69697,115
hoe,NP,0.145455,24
hoe,NP_PP,0.036364,6
hoe,PP,0.109091,18
hoe,PP_PP,0.012121,2
dimple,NONE,0.32491,90
dimple,NP,0.458484,127
dimple,NP_PP,0.046931,13
dimple,PP,0.075812,21
dimple,SCOMP,0.079422,22
dimple,VPBSE,0.01444,4
travel,NONE,0.371523,1803
travel,NP_PP,0.034,165
travel,PP,0.5159699999999999,2504
travel,PP_PP,0.078508,381
damage,NP,0.705978,4334
damage,NP_PP,0.220557,1354
damage,PP,0.073465,451
revisit,NONE,0.137821,215
revisit,NP,0.69359,1082
revisit,NP PRT +,0.009615,15
revisit,NP_PP,0.158975,248
machine,AP,0.09517,67
machine,NONE,0.454546,320
machine,NP,0.284091,200
machine,NP_PP,0.058239,41
machine,SCOMP,0.09375,66
machine,VPBSE,0.014205,10
hop,NONE,0.7350089999999999,1287
hop,NP,0.114792,201
hop,PP,0.131354,230
hop,PP_PP,0.018846,33
chase,NP,0.911257,5124
chase,NP PRT +,0.027921,157
chase,NP_PP,0.060822,342
classify,NONE,0.090243,419
classify,NP,0.348266,1617
classify,NP_PP,0.451433,2096
classify,PP,0.094551,439
classify,PP_PP,0.015507,72
utilise,NP,0.792727,654
utilise,NP_PP,0.20727299999999999,171
swing,NONE,0.495184,3342
swing,NP,0.318269,2148
swing,NP_PP,0.006964,47
swing,PP,0.17958200000000002,1212
outfight,NONE,0.144654,23
outfight,NP,0.792453,126
outfight,NP_PP,0.037736,6
outfight,NP_SCOMP,0.025157,4
wrong,NONE,0.139053,47
wrong,NP,0.683432,231
wrong,NP_PP,0.177515,60
reassess,NONE,0.175,287
reassess,NP,0.659146,1081
reassess,NP_PP,0.151219,248
reassess,NP_SCOMP,0.010366,17
reassess,PP,0.003659,6
reassess,PP_PP,0.00061,1
marginalize,NONE,0.216102,153
marginalize,NP,0.553672,392
marginalize,NP_PP,0.155367,110
marginalize,PP,0.074859,53
scourge,NONE,0.46875,150
scourge,NP,0.315625,101
scourge,NP_PP,0.1125,36
scourge,PP,0.103125,33
revolt,NONE,0.409733,261
revolt,NP,0.089482,57
revolt,NP_PP,0.070644,45
revolt,PP,0.392465,250
revolt,PP_PP,0.037677,24
season,NONE,0.244063,185
season,NP,0.279683,212
season,NP_PP,0.191293,145
season,PP,0.182058,138
season,PP_PP,0.011873,9
season,SCOMP,0.091029,69
wink,NONE,0.501754,286
wink,NP,0.080702,46
wink,PP,0.39649100000000004,226
wink,PP_PP,0.021053,12
decoy,NONE,0.5313910000000001,237
decoy,NP,0.2287,102
decoy,NP_PP,0.035874,16
decoy,PP,0.058296,26
decoy,PP_PP,0.015695,7
decoy,SCOMP,0.060538,27
decoy,VPINF,0.069507,31
wing,NONE,0.231511,72
wing,NP,0.450161,140
wing,NP_PP,0.106109,33
wing,PP,0.125402,39
wing,PP_PP,0.016077,5
wing,SCOMP,0.07074,22
squint,NONE,0.333333,177
squint,NP_PP,0.009416,5
squint,PP,0.615819,327
squint,PP_PP,0.041431,22
wine,NONE,0.59319,331
wine,NP,0.360215,201
wine,NP_PP,0.044803,25
wine,PP,0.001792,1
confederate,NONE,0.283276,83
confederate,NP,0.095563,28
confederate,PP,0.211604,62
confederate,PP_PP,0.010239,3
confederate,VPING,0.34471,101
confederate,VPPRT,0.051195,15
confederate,WHPP,0.003413,1
vary,NONE,0.424721,2742
vary,PP,0.528656,3413
vary,PP_PP,0.046623,301
handcuff,NONE,0.318059,118
handcuff,NP,0.474394,176
handcuff,NP_PP,0.083558,31
handcuff,PP,0.10781600000000001,40
handcuff,PP_PP,0.016173,6
butcher,NONE,0.124304,67
butcher,NP,0.435993,235
butcher,NP_PP,0.333952,180
butcher,PP,0.090909,49
butcher,PP_PP,0.014842,8
rubberise,AP,0.081301,10
rubberise,NONE,0.162602,20
rubberise,NP,0.585366,72
rubberise,NP_NP_SCOMP,0.00813,1
rubberise,NP_PP,0.056909999999999995,7
rubberise,SCOMP,0.081301,10
rubberise,SING,0.02439,3
contuse,NONE,0.5,1
contuse,NP,0.5,1
fix,NONE,0.152384,1058
fix,NP,0.637189,4424
fix,NP PRT +,0.013107,91
fix,NP_PP,0.112487,781
fix,PP,0.084834,589
baste,NONE,0.345455,76
baste,NP,0.272727,60
baste,NP_PP,0.131818,29
baste,PP,0.236364,52
baste,PP_SCOMP,0.013636,3
secede,NONE,1.0,1599
fib,NONE,0.4375,147
fib,NP,0.223214,75
fib,NP_NP_SCOMP,0.014881,5
fib,NP_SCOMP,0.014881,5
fib,PP,0.252976,85
fib,SCOMP,0.053571,18
fib,WHPP,0.002976,1
undercut,NP,0.734535,1223
undercut,NP_PP,0.265465,442
glorify,NP,0.952756,726
glorify,NP_NP,0.009186,7
glorify,NP_PP,0.038058,29
enrich,NP,0.686099,153
enrich,NP PRT +,0.008969,2
enrich,NP_PP,0.233184,52
enrich,PP,0.06278,14
enrich,SING_PP,0.008969,2
slate,NP_PP,0.289651,1934
slate,PP,0.132095,882
slate,PP_PP,0.012131,81
slate,SINF,0.476711,3183
slate,VPINF,0.089411,597
decarbonize,NONE,1.0,3
commemorate,NP,0.775117,2816
commemorate,NP PRT +,0.011836,43
commemorate,NP_NP,0.015965,58
commemorate,NP_PP,0.196257,713
commemorate,NP_WHPP,0.000826,3
memorialize,NONE,0.140351,40
memorialize,NP,0.522807,149
memorialize,NP_NP,0.02807,8
memorialize,NP_PP,0.23157899999999998,66
memorialize,NP_SCOMP,0.003509,1
memorialize,PP,0.059649,17
memorialize,PP_PP,0.014035,4
confute,NONE,0.246809,58
confute,NP,0.519149,122
confute,NP PRT +,0.008511,2
confute,NP_PP,0.161702,38
confute,PP,0.06383,15
interrupt,NONE,0.192308,150
interrupt,NP,0.511538,399
interrupt,NP PRT +,0.008974,7
interrupt,NP_PP,0.224359,175
interrupt,PP,0.06282,49
silver,NONE,0.593074,137
silver,NP,0.168831,39
silver,NP_PP,0.069264,16
silver,PP,0.160173,37
silver,PP_PP,0.008658,2
rumour,NP,0.12112,160
rumour,NP_PP,0.039363999999999996,52
rumour,NP_SCOMP,0.024224,32
rumour,SCOMP,0.196821,260
rumour,SINF,0.513247,678
rumour,VPINF,0.105223,139
repaint,NONE,0.544492,257
repaint,NP,0.302966,143
repaint,NP_PP,0.06356,30
repaint,PP,0.084746,40
repaint,PP_AP,0.004237,2
grammaticalize,NONE,0.276074,45
grammaticalize,NP,0.386503,63
grammaticalize,NP_AP PRT +,0.006135,1
grammaticalize,NP_PP,0.128834,21
grammaticalize,PP,0.177914,29
grammaticalize,PP_PP,0.01227,2
grammaticalize,SINF,0.01227,2
defecate,NONE,0.508197,124
defecate,NP_PP,0.020492,5
defecate,PP,0.434426,106
defecate,PP_PP,0.036886,9
debut,NONE,0.196833,547
debut,NP,0.163728,455
debut,NP_PP,0.082044,228
debut,PP,0.507017,1409
debut,PP_PP,0.050378,140
debug,NONE,0.394231,41
debug,NP,0.471154,49
debug,NP PRT +,0.009615,1
debug,NP_PP,0.057692,6
debug,PP,0.048077,5
debug,PP_PP,0.019231,2
toll,NONE,0.428571,105
toll,NP,0.216327,53
toll,NP_PP,0.061224,15
toll,PP,0.265306,65
toll,PP_PP,0.028571,7
telescope,NONE,0.295238,62
telescope,NP,0.228571,48
telescope,NP_PP,0.1,21
telescope,PP,0.238095,50
telescope,PP_PP,0.028571,6
telescope,VPINF,0.109524,23
swathe,NP,0.161209,64
swathe,NP_PP,0.453401,180
swathe,PP,0.367759,146
swathe,PP_PP,0.017632,7
exhume,NONE,0.152027,90
exhume,NP,0.521959,309
exhume,NP_PP,0.226352,134
exhume,PP,0.074324,44
exhume,PP_PP,0.025338,15
whiz,NONE,0.267606,38
whiz,NP,0.225352,32
whiz,NP_PP,0.077465,11
whiz,PP,0.37324,53
whiz,PP_PP,0.056338,8
ameliorate,NP,0.7393,190
ameliorate,NP_PP,0.241245,62
ameliorate,NP_WHPP,0.003891,1
ameliorate,PP_PP,0.015564,4
allay,NP,0.773021,1553
allay,NP_PP,0.209059,420
allay,NP_SCOMP,0.017919,36
whir,NONE,0.730964,144
whir,PP,0.25888300000000003,51
whir,PP_PP,0.010152,2
message,NONE,0.39340400000000003,334
message,NP,0.30742,261
message,PP,0.076561,65
message,PP_PP,0.023557,20
message,SCOMP,0.122497,104
message,VPINF,0.076561,65
overwrite,NONE,0.279661,132
overwrite,NP,0.523305,247
overwrite,NP PRT +,0.014831,7
overwrite,NP_NP_SCOMP,0.010593,5
overwrite,NP_PP,0.163136,77
overwrite,NP_SCOMP,0.004237,2
overwrite,PP,0.004237,2
internalise,NONE,0.167442,72
internalise,NP,0.697674,300
internalise,NP_NP_SCOMP,0.009302,4
internalise,NP_PP,0.125581,54
smirk,NONE,0.75771,172
smirk,PP,0.22466899999999998,51
smirk,PP_PP,0.017621,4
waive,NP,0.698051,3366
waive,NP_PP,0.30194899999999997,1456
freeze,NONE,0.335982,296
freeze,NP,0.46084,406
freeze,NP PRT +,0.011351,10
freeze,NP_PP,0.083995,74
freeze,PP,0.107832,95
encourage,NP,0.469331,3206
encourage,NP_PP,0.125018,854
encourage,SINF,0.405651,2771
adapt,NONE,0.281293,1418
adapt,NP,0.232295,1171
adapt,PP,0.439595,2216
adapt,PP_PP,0.046816,236
teeter,NONE,0.294479,288
teeter,PP,0.6492840000000001,635
teeter,PP_PP,0.056237,55
waddle,NONE,0.471861,109
waddle,NP,0.116883,27
waddle,NP_PP,0.021645,5
waddle,PP,0.37229400000000007,86
waddle,PP_PP,0.017316,4
inscribe,NONE,0.109407,107
inscribe,NP,0.237219,232
inscribe,NP_PP,0.40184,393
inscribe,PP,0.228016,223
inscribe,PP_PP,0.023517,23
outmarch,NONE,0.125,1
outmarch,NP,0.625,5
outmarch,NP_PP,0.25,2
estimate,NONE,0.173117,832
estimate,NP,0.252601,1214
estimate,NP_PP,0.176446,848
estimate,NP_SCOMP,0.14107399999999998,678
estimate,PP,0.003537,17
estimate,PP_PP,0.012276,59
estimate,SCOMP,0.189347,910
estimate,SINF,0.051602,248
knit,NONE,0.324786,114
knit,NP,0.404558,142
knit,NP_PP,0.108262,38
knit,PP,0.162393,57
connive,NONE,0.325967,118
connive,NP,0.071823,26
connive,NP_PP,0.008287,3
connive,PP,0.350828,127
connive,PP_PP,0.055249,20
connive,PP_VPINF,0.063536,23
connive,VPINF,0.124309,45
miaow,NONE,0.736843,14
miaow,PP,0.263158,5
miaou,NONE,1.0,7
symbolize,NP,0.711938,1646
symbolize,NP_PP,0.214965,497
symbolize,NP_SCOMP,0.00692,16
symbolize,PP,0.066176,153
popularise,NONE,0.128866,25
popularise,NP,0.556701,108
popularise,NP PRT +,0.010309,2
popularise,NP_PP,0.216495,42
popularise,PP,0.087629,17
ogle,NONE,0.258373,54
ogle,NP,0.54067,113
ogle,NP_NP,0.009569,2
ogle,NP_PP,0.157895,33
ogle,PP,0.004785,1
ogle,PP_AP,0.004785,1
ogle,SING_PP,0.023923,5
goggle,NONE,0.349515,36
goggle,NP,0.126214,13
goggle,NP_PP,0.019417,2
goggle,PP,0.271845,28
goggle,PP_PP,0.019417,2
goggle,SCOMP,0.067961,7
goggle,VPINF,0.145631,15
misplace,NP,0.923077,192
misplace,NP_NP_SCOMP,0.009615,2
misplace,NP_PP,0.067308,14
procreate,NONE,0.804035,279
procreate,NP,0.118156,41
procreate,PP,0.066283,23
procreate,PP_PP,0.011527,4
wash,NONE,0.224743,1159
wash,NP,0.423114,2182
wash,NP PRT +,0.038782,200
wash,NP_PP,0.141943,732
wash,PP,0.154935,799
wash,PP_PP,0.016482,85
instruct,NP,0.28268,173
instruct,NP_PP,0.001634,1
instruct,PP_PP,0.027778,17
instruct,SINF,0.687908,421
re-issue,NONE,0.186441,33
re-issue,NP,0.559322,99
re-issue,NP_PP,0.19209,34
re-issue,PP,0.062147,11
declaim,NONE,0.400966,83
declaim,NP,0.21256,44
declaim,NP_AP PRT +,0.004831,1
declaim,NP_PP,0.086957,18
declaim,PP,0.207729,43
declaim,PP_PP,0.028986,6
declaim,PP_WHVP,0.004831,1
declaim,SCOMP,0.05314,11
service,NONE,0.110749,102
service,NP,0.585233,539
service,NP_PP,0.214984,198
service,PP,0.07709,71
service,PP_PP,0.011944,11
stack,NP,0.225386,380
stack,NP PRT +,0.012456,21
stack,NP_AP,0.039739,67
stack,NP_PP,0.542111,914
stack,PP,0.180308,304
master,NONE,0.158069,478
master,NP,0.767857,2322
master,NP_PP,0.071429,216
master,SCOMP,0.002646,8
underlie,NONE,0.195248,452
underlie,NP,0.678186,1570
underlie,NP_NP_SCOMP,0.015119,35
underlie,SCOMP,0.082073,190
underlie,SING,0.029374,68
postulate,NONE,0.3125,100
postulate,NP,0.40625,130
postulate,NP_PP,0.103125,33
postulate,PP,0.059375,19
postulate,SCOMP,0.11875,38
listen,NONE,0.517672,3603
listen,PP,0.445833,3103
listen,PP_PP,0.031034,216
listen,WHPP,0.00546,38
collapse,NONE,0.529896,3926
collapse,NP,0.065191,483
collapse,NP_PP,0.019436,144
collapse,PP,0.355919,2637
collapse,PP_PP,0.029559,219
enthrall,AP,0.222222,30
enthrall,NONE,0.266667,36
enthrall,NP,0.37037,50
enthrall,NP PRT +,0.014815,2
enthrall,NP_NP_SCOMP,0.007407,1
enthrall,NP_PP,0.096296,13
enthrall,NP_SCOMP,0.022222,3
emaciate,NONE,0.417062,88
emaciate,NP,0.402844,85
emaciate,NP_PP,0.075829,16
emaciate,SCOMP,0.104265,22
task,NONE,0.231717,282
task,NP,0.121611,148
task,NP_PP,0.217749,265
task,PP,0.393591,479
task,PP_PP,0.035333,43
palsy,AP,0.096774,3
palsy,NONE,0.451613,14
palsy,NP,0.258065,8
palsy,NP_PP,0.096774,3
palsy,PP,0.096774,3
crawl,NONE,0.400257,1246
crawl,NP_PP,0.010601,33
crawl,PP,0.5348539999999999,1665
crawl,PP_PP,0.054288,169
trek,NONE,0.272425,82
trek,NP_PP,0.053156,16
trek,PP,0.451827,136
trek,PP_PP,0.119601,36
trek,PP_VPINF,0.10299,31
peril,NONE,0.8125,13
peril,NP,0.125,2
peril,NP PRT +,0.0625,1
outlaw,NP,0.673263,1531
outlaw,NP_PP,0.254178,578
outlaw,SCOMP,0.072559,165
project,NONE,0.146189,865
project,NP,0.335136,1983
project,NP_PP,0.167146,989
project,PP,0.11881000000000001,703
project,PP_PP,0.011154,66
