verb,frame,relfreq,freqcnt
convolute,NP,0.495775,176
convolute,NONE,0.292958,104
convolute,PP,0.129577,46
convolute,SCOMP,0.08169,29
fawn,PP,0.344997,69
fawn,NONE,0.344997,69
fawn,NP,0.219998,44
fawn,NONE,0.054999,11
fawn,PP_PP,0.034999,7
fawn,VPING,1e-05,0
foul,NONE,0.444172,935
foul,NP,0.307358,647
foul,PP,0.169593,357
foul,NP_PP,0.069357,146
foul,NP PRT +,0.009501,20
foul,NONE,1e-05,0
foul,NONE,1e-05,0
prefix,NONE,0.322982,52
prefix,SCOMP,0.229814,37
prefix,NP,0.192546,31
prefix,NP_SCOMP,0.093167,15
prefix,PP,0.068323,11
prefix,NP_PP,0.068323,11
prefix,NONE,0.024845,4
forgather,NONE,0.99998,4
forgather,NONE,1e-05,0
forgather,NONE,1e-05,0
preface,NP_PP,0.531245,51
preface,NP,0.385413,37
preface,NP PRT +,0.062499,6
preface,NP_WHPP,0.020833,2
preface,SING,1e-05,0
underachieve,NONE,0.570033,175
underachieve,NP,0.283387,87
underachieve,PP,0.14658,45
shamble,PP,0.377749,41
shamble,NONE,0.297745,29
shamble,NP,0.098416,0
shamble,NP,0.034579,0
shamble,NP_PP,0.037238,0
shamble,NONE,0.050537,0
shamble,NP,0.029259,0
shamble,PP,0.042558,0
shamble,PP_PP,0.031918,0
conjure,NP,0.503603,339
conjure,NONE,0.131737,90
conjure,NP_PP,0.181208,74
conjure,PP,0.042801,35
conjure,NP PRT +,0.023901,22
conjure,NP_PP,0.058365,0
conjure,PP,0.023346,0
conjure,SINF,0.035018,0
conjure,SINF,1e-05,0
conjure,NONE,1e-05,0
regularize,NP,0.609524,128
regularize,NP_PP,0.185714,39
regularize,NONE,0.166666,35
regularize,SING,0.038095,8
chatter,NONE,0.42156,228
chatter,PP,0.23059,137
chatter,NP_PP,0.023315,4
chatter,SCOMP,0.026493,0
chatter,NP,0.158956,0
chatter,NONE,0.066232,0
chatter,NP,0.039739,0
chatter,PP,0.033115,0
rouse,NP,0.695079,766
rouse,NP_PP,0.237743,262
rouse,PP,0.067149,74
rouse,NONE,1e-05,0
rouse,NONE,1e-05,0
rouse,SINF,1e-05,0
scold,NP,0.477102,144
scold,NONE,0.138444,77
scold,NP_PP,0.110659,34
scold,NP_PP,0.179935,26
scold,NP_PP,0.00494,0
scold,NP_PP,0.074101,0
scold,PP,0.01482,0
quadruple,PP,0.329296,435
quadruple,NONE,0.310371,410
quadruple,NP,0.236184,312
quadruple,PP_PP,0.068887,91
quadruple,NP_PP,0.055261,73
outwit,NP,0.562296,295
outwit,NP_PP,0.178223,57
outwit,NP,0.025948,0
outwit,NONE,0.051896,0
outwit,NP,0.025948,0
outwit,NP_PP,0.025948,0
outwit,PP,0.025948,0
outwit,NONE,0.025948,0
outwit,NP,0.025948,0
outwit,PP,0.051896,0
tingle,NONE,0.517544,118
tingle,PP,0.355263,81
tingle,NP,0.127193,29
sputter,NONE,0.672666,598
sputter,PP,0.224972,200
sputter,NP,0.102362,91
lord,PP,0.374631,127
lord,NP,0.18879,64
lord,NONE,0.153393,52
lord,NP_PP,0.132744,45
lord,VPINF,0.100295,34
lord,PP_PP,0.050147,17
swivel,NONE,0.331728,69
swivel,PP,0.283651,59
swivel,NP,0.197113,41
swivel,NP_PP,0.076922,16
swivel,VPINF,0.076922,16
swivel,NP PRT +,0.024038,5
swivel,PP,0.009615,2
swivel,PP,1e-05,0
bellyache,NONE,0.444444,12
bellyache,NP,0.296296,8
bellyache,PP,0.111111,3
bellyache,SCOMP,0.111111,3
bellyache,VPPRT,0.037037,1
stipulate,SCOMP,0.116424,1559
stipulate,SCOMP,0.068486,964
stipulate,NP_PP,0.172788,757
stipulate,PP,0.088192,683
stipulate,NP,0.334914,646
stipulate,SCOMP,0.049184,453
stipulate,NONE,0.051004,0
stipulate,NP_PP,0.119008,0
pigment,NP,0.423077,66
pigment,NONE,0.205128,32
pigment,SCOMP,0.153846,24
pigment,PP,0.108974,17
pigment,NP_PP,0.083334,13
pigment,NP_PP,0.025641,4
befoul,NP,0.525,21
befoul,NP_PP,0.225,9
befoul,NONE,0.125,5
befoul,NP_PP_PP,0.05,2
befoul,NONE,0.05,2
befoul,PP_PP,0.025,1
yellow,NONE,0.544872,85
yellow,NP,0.423077,66
yellow,NP_PP,0.032051,5
unify,NP,0.43559,1594
unify,NP_PP,0.239349,521
unify,NONE,0.083153,0
unify,NONE,0.098271,0
unify,NONE,0.022678,0
unify,PP,0.120949,0
unify,NP_PP,1e-05,0
disturb,NP,0.530908,3667
disturb,NP_PP,0.189918,1266
disturb,SINF,0.04434,0
disturb,NONE,0.04434,0
disturb,NP_SCOMP,0.062403,0
disturb,NP,0.068972,0
disturb,NP,0.059119,0
prize,NP,0.373753,169
prize,NP_PP,0.144868,156
prize,PP,0.095878,140
prize,NONE,0.090863,81
prize,NP_PP,0.032447,60
prize,SCOMP,0.060505,0
prize,VPING,0.073952,0
prize,VPING,0.026892,0
prize,NP_PP,0.04706,0
prize,SING,0.006723,0
prize,NP,0.006723,0
prize,SING,0.040337,0
buttonhole,NP,0.612046,71
buttonhole,NP_PP,0.20398,30
buttonhole,NONE,0.091987,0
buttonhole,NP,0.061325,0
buttonhole,PP,0.030662,0
understock,NONE,0.5,8
understock,NP,0.1875,3
understock,NP,0.125,2
understock,PP,0.125,2
understock,VPINF,0.0625,1
disburden,NP,0.99999,3
disburden,NP_PP,1e-05,0
fritter,PP,0.196002,159
fritter,NP_PP PRT +,0.09374,52
fritter,NONE,0.08036,38
fritter,NP PRT +,0.158888,28
fritter,NP,0.153154,22
fritter,NP_PP,0.097643,10
fritter,NONE,0.132128,0
fritter,PP,0.088085,0
orientate,NP,0.524714,138
orientate,NONE,0.216731,57
orientate,NP_PP,0.186312,49
orientate,PP,0.072244,19
charter,NP,0.321685,346
charter,NP_PP,0.219009,327
charter,PP,0.177141,189
charter,PP,0.035917,4
charter,NONE,0.050947,0
charter,NP_PP,0.067931,0
charter,NP_NP,0.084913,0
charter,NP,0.042457,0
tolerate,NP,0.530369,4844
tolerate,NONE,0.09706,975
tolerate,NP_PP,0.105848,887
tolerate,SCOMP,0.060012,0
tolerate,VPING,0.073349,0
tolerate,VPING,0.026673,0
tolerate,NP_PP,0.046677,0
tolerate,SING,0.020004,0
tolerate,SING,0.040008,0
pulse,PP,0.271326,110
pulse,NONE,0.290039,85
pulse,NP,0.188773,56
pulse,NP_PP,0.053385,17
pulse,NP,0.023115,0
pulse,NP,0.023115,0
pulse,NONE,0.034672,0
pulse,NONE,0.034672,0
pulse,NP,0.034672,0
pulse,PP,0.04623,0
second,NP,0.294662,204
second,NP_PP,0.228169,134
second,PP,0.176901,108
second,NONE,0.126669,84
second,NP_PP,0.041946,81
second,PP,0.025789,6
second,SCOMP,0.007561,0
second,NONE,0.098291,0
second,NP_PP_PP,1e-05,0
tether,NP_PP,0.275463,119
tether,PP,0.217592,94
tether,NP,0.215278,93
tether,NP_PP,0.122685,53
tether,NONE,0.122685,53
tether,PP_PP,0.046296,20
intermingle,NONE,0.312236,74
intermingle,PP,0.232068,55
intermingle,NP_PP,0.232068,55
intermingle,NP,0.135021,32
intermingle,NONE,0.088608,21
thunder,PP,0.426241,419
thunder,NONE,0.413017,406
thunder,NP,0.105797,104
thunder,NP_PP,0.02645,26
thunder,PP_PP,0.02238,22
thunder,PP,0.006104,6
thunder,NP,1e-05,0
decry,NP,0.644541,1603
decry,NP_PP,0.158768,17
decry,NONE,0.046585,0
decry,NP_PP,0.077641,0
decry,SING,0.072465,0
succumb,PP,0.682121,2148
succumb,NONE,0.258177,813
succumb,PP_PP,0.059702,188
cull,NP,0.412844,167
cull,NP_PP,0.2743,93
cull,NONE,0.118325,50
cull,PP,0.07478,50
cull,SCOMP,0.021773,0
cull,SCOMP,0.021773,0
cull,NP_PP,0.054432,0
cull,SING,0.021773,0
crouch,PP,0.354327,600
crouch,NONE,0.267824,355
crouch,PP_PP,0.029681,65
crouch,PP,0.027487,0
crouch,NP,0.073299,0
crouch,NP_PP,0.045812,0
crouch,NONE,0.064136,0
crouch,NP,0.064136,0
crouch,PP,0.073299,0
avert,NP,0.411337,4788
avert,NP_PP,0.119319,1550
avert,PP_PP,0.023467,0
avert,SCOMP,0.023467,0
avert,SCOMP,0.023467,0
avert,VPINF,0.023467,0
avert,PP,0.023467,0
avert,PP,0.023467,0
avert,NP,0.023467,0
avert,PP,0.023467,0
avert,PP,0.023467,0
avert,VPING,0.023467,0
avert,VPING,0.023467,0
avert,NONE,0.046935,0
avert,PP,0.023467,0
avert,NP,0.023467,0
avert,SING,0.023467,0
avert,PP,0.046935,0
avert,PP_PP,0.023467,0
avert,PP_PP,0.023467,0
splinter,NP,0.336529,917
splinter,NONE,0.157688,262
splinter,SCOMP,0.042747,224
splinter,PP,0.13994,169
splinter,AP,0.053844,0
splinter,PP,0.053844,0
splinter,NP_AP,0.053844,0
splinter,NP,0.053844,0
splinter,NP_PP,0.053844,0
splinter,PP,0.053844,0
splinter,NONE,1e-05,0
splinter,NP_PP,1e-05,0
splinter,NONE,1e-05,0
herd,NP_PP,0.274772,252
herd,NP,0.295955,174
herd,PP,0.119458,97
herd,PP_PP,0.042109,20
herd,NONE,0.07932,0
herd,NONE,0.029746,0
herd,NONE,0.07932,0
herd,NP,0.07932,0
specialise,PP,0.276931,2397
specialise,NONE,0.221046,603
specialise,PP,0.044767,479
specialise,PP_PP,0.027113,203
specialise,PP,0.030596,32
specialise,NP,0.260631,0
specialise,NP_PP,0.080703,0
specialise,NP,0.035722,0
specialise,PP,0.022491,0
shriek,NONE,0.355751,440
shriek,PP,0.17223,155
shriek,NP,0.220555,117
shriek,NP_PP,0.072499,22
shriek,PP,0.038077,10
shriek,SCOMP,0.0634,0
shriek,SCOMP,0.077488,0
chink,NONE,0.406542,87
chink,PP,0.331775,71
chink,NP,0.135514,29
chink,SCOMP,0.074767,16
chink,PP_SCOMP,0.051402,11
deodorize,NP,0.483871,15
deodorize,NONE,0.387097,12
deodorize,NONE,0.064516,2
deodorize,NP_AP,0.032258,1
deodorize,NP PRT +,0.032258,1
elaborate,NONE,0.354065,6449
elaborate,PP,0.20865,1283
elaborate,SCOMP,0.069045,0
elaborate,SCOMP,0.069045,0
elaborate,PP,0.023015,0
elaborate,NP,0.09206,0
elaborate,NP_NP,0.023015,0
elaborate,NP_PP,0.023015,0
elaborate,NP_PP,0.04603,0
elaborate,NP_PP,0.023015,0
elaborate,PP,0.023015,0
elaborate,PP_PP,0.04603,0
personify,NP,0.566912,538
personify,NONE,0.161223,153
personify,NP_PP,0.155953,148
personify,PP,0.089568,85
personify,NP_PP,0.026344,25
divide,NP,0.31594,2801
divide,NP_PP,0.244571,2027
divide,PP,0.126137,941
divide,NP PRT +,0.049299,63
divide,PP_PP,0.033287,50
divide,PP,0.046827,16
divide,NONE,0.09197,0
divide,NONE,0.09197,0
re-arrange,NP,0.75,72
re-arrange,NP_PP,0.208334,20
re-arrange,NONE,0.020833,2
re-arrange,NP_SCOMP PRT +,0.020833,2
criticise,NP,0.495654,3183
criticise,NP_PP,0.140859,1193
criticise,NP_PP,0.19979,815
criticise,NP_PP,0.042073,545
criticise,NONE,0.045609,0
criticise,NP_PP,0.076015,0
lengthen,NP,0.437508,550
lengthen,NONE,0.259343,282
lengthen,NP_PP,0.11723,112
lengthen,PP,0.098342,99
lengthen,NONE,0.028294,0
lengthen,NP,0.036378,0
lengthen,PP,0.022905,0
replace,NP,0.729361,4797
replace,NP_PP,0.252698,1662
replace,NP_PP,0.017941,118
compartmentalise,NP,0.529413,99
compartmentalise,NONE,0.320855,60
compartmentalise,NP_PP,0.149732,28
browse,PP,0.258882,648
browse,NP,0.297991,605
browse,NONE,0.251395,599
browse,NP_PP,0.054693,59
browse,PP_VPINF,0.02284,0
browse,PP,0.02284,0
browse,NONE,0.02284,0
browse,NP,0.02284,0
browse,PP,0.02284,0
browse,SING,0.02284,0
exhort,SINF,0.617868,532
exhort,NP,0.382102,329
exhort,NP_PP,1e-05,0
exhort,NONE,1e-05,0
exhort,NP_PP,1e-05,0
untie,NP,0.471446,233
untie,NONE,0.222001,125
untie,NP_PP,0.204214,51
untie,NP_PP,0.040936,0
untie,PP,0.061404,0
telegraph,NP,0.291981,151
telegraph,NONE,0.131644,44
telegraph,NP_PP,0.104293,38
telegraph,PP,0.058486,34
telegraph,SCOMP,0.04136,0
telegraph,SCOMP,0.04136,0
telegraph,VPINF,0.02068,0
telegraph,NP_NP,0.062039,0
telegraph,NP_SCOMP,0.062039,0
telegraph,SINF,0.062039,0
telegraph,SINF,0.02068,0
telegraph,NP_PP,0.04136,0
telegraph,NP,0.02068,0
telegraph,PP_PP,0.02068,0
telegraph,PP_SCOMP,0.02068,0
strike,NP,0.405852,2152
strike,NP_PP,0.211224,1120
strike,NONE,0.195948,1039
strike,PP,0.149365,792
strike,NP_PP,0.022254,118
strike,PP_PP,0.015276,81
strike,AP,1e-05,0
strike,NP_PP,1e-05,0
strike,NP_AP,1e-05,0
strike,NP_NP,1e-05,0
strike,NONE,1e-05,0
strike,NP,1e-05,0
strike,NP,1e-05,0
strike,PP,1e-05,0
relay,NP,0.300431,106
relay,NP_PP,0.062964,48
relay,NP_PP,0.184201,42
relay,NONE,0.065071,25
relay,PP_WHS,0.032277,0
relay,PP_PP,0.032277,0
relay,PP_WHVP,0.032277,0
relay,SCOMP,0.096832,0
relay,PP,0.064554,0
relay,PP,0.032277,0
relay,PP_PP,0.032277,0
relay,PP_PP,0.064554,0
relay,SCOMP,1e-05,0
desalt,NP,0.333333,2
desalt,AP,0.166667,1
desalt,NP_PP,0.166667,1
desalt,NONE,0.166667,1
desalt,PP,0.166667,1
mesmerize,NP,0.369293,190
mesmerize,NONE,0.139579,178
mesmerize,NP_PP,0.18704,164
mesmerize,PP,0.072752,96
mesmerize,SINF,0.043679,0
mesmerize,NP_SCOMP,0.061474,0
mesmerize,NP,0.067945,0
mesmerize,NP,0.058238,0
hurt,NP,0.52025,5020
hurt,NONE,0.138398,1877
hurt,SCOMP,0.001617,0
hurt,SCOMP,0.003236,0
hurt,SINF,0.043679,0
hurt,NONE,0.003236,0
hurt,NONE,0.003236,0
hurt,NP_PP,0.098682,0
hurt,NP_SCOMP,0.061474,0
hurt,NP,0.067945,0
hurt,NP,0.058238,0
hurt,NP_PP,1e-05,0
glass,NP,0.399107,91
glass,NONE,0.350863,80
glass,SCOMP,0.127188,29
glass,PP,0.078944,18
glass,NP_PP,0.043858,10
glass,NONE,1e-05,0
glass,NP,1e-05,0
glass,NONE,1e-05,0
glass,NP,1e-05,0
export,NP,0.394622,2624
export,NP_PP,0.052771,916
export,NP_PP,0.29294,859
export,PP,0.097366,751
export,NP_PP_PP,0.02705,0
export,NONE,0.02705,0
export,NP,0.02705,0
export,SING,0.02705,0
export,NP_PP,0.02705,0
export,PP_PP,0.02705,0
hurl,NP_PP,0.280451,228
hurl,NP,0.295258,160
hurl,PP,0.049524,25
hurl,NONE,0.088761,0
hurl,NP,0.078898,0
hurl,NP_PP,0.039449,0
hurl,NONE,0.049311,0
hurl,NP,0.088761,0
hurl,NP_PP,0.029587,0
hole,NP,0.481989,287
hole,NONE,0.158461,177
hole,NP_PP,0.168449,165
hole,PP,0.075376,116
hole,NP PRT +,0.07438,39
hole,PP_PP,0.026608,30
hole,PP,0.014737,0
hold,NP,0.425202,4042
hold,NP_PP,0.236366,792
hold,NONE,0.08029,716
hold,PP,0.070984,535
hold,NP PRT +,0.03454,249
hold,PP,0.022149,8
hold,AP,0.021738,0
hold,NP_AP,0.021738,0
hold,NP_AP,0.021738,0
hold,SINF,0.021738,0
hold,NP_PP,0.021738,0
hold,PP,0.021738,0
hold,SCOMP,1e-05,0
hold,SCOMP,1e-05,0
hold,SCOMP,1e-05,0
hold,NP_PP,1e-05,0
unpack,NP,0.330052,320
unpack,NONE,0.175725,193
unpack,NP_PP,0.126012,35
unpack,PP,0.068355,34
unpack,NP_AP,0.035698,0
unpack,NP,0.021418,0
unpack,NONE,0.049976,0
unpack,NP,0.12137,0
unpack,NP_PP,0.028558,0
unpack,PP,0.042836,0
italicise,NP,0.609375,195
italicise,NONE,0.346875,111
italicise,NP,0.04375,14
pursue,NP,0.406803,4277
pursue,NP_PP,0.190995,1210
pursue,PP,0.025138,0
pursue,NONE,0.050275,0
pursue,NONE,0.075413,0
pursue,NP,0.075413,0
pursue,NP_PP,0.050275,0
pursue,PP,0.050275,0
pursue,PP,0.075413,0
debark,PP,0.473679,18
debark,NONE,0.368417,14
debark,NP_PP,0.052631,2
debark,PP_PP,0.052631,2
debark,NP_PP,0.026316,1
debark,NP_NP,0.026316,1
debark,NP,1e-05,0
sweeten,NP,0.494282,832
sweeten,NP_PP,0.134594,191
sweeten,NP_PP,0.047099,170
sweeten,NONE,0.170046,0
sweeten,NONE,0.028118,0
sweeten,NP,0.036152,0
sweeten,PP,0.022762,0
sweeten,PP,0.066947,0
straddle,NP,0.33021,1044
straddle,NP_PP,0.112384,269
straddle,PP,0.02787,0
straddle,NONE,0.157931,0
straddle,NONE,0.06503,0
straddle,NP,0.06503,0
straddle,PP,0.074321,0
straddle,PP,0.167222,0
outscore,NP,0.547644,523
outscore,NP_PP,0.452356,432
vow,VPINF,0.346945,5343
vow,NONE,0.192332,1239
vow,NP_PP,0.035489,56
vow,SCOMP,0.016356,0
vow,PP_VPINF,0.03271,0
vow,NP,0.06542,0
vow,PP_VPINF,0.03271,0
vow,PP,0.03271,0
vow,PP,0.196262,0
vow,PP_PP,0.049066,0
reword,NP,0.399996,26
reword,NONE,0.199998,13
reword,SINF,0.169229,11
reword,NP_PP,0.061537,4
reword,SCOMP,0.061537,4
reword,NP_PP_PP,0.046153,3
reword,SING_PP,0.030769,2
reword,NP_SCOMP,0.030769,2
reword,NP_PP,1e-05,0
shelve,NP,0.701668,1122
shelve,NP_PP,0.196992,315
shelve,NP_PP,0.10131,162
shelve,NONE,1e-05,0
shelve,NONE,1e-05,0
shelve,PP,1e-05,0
overstress,NONE,0.452675,220
overstress,NP,0.401235,195
overstress,NP_PP,0.088477,43
overstress,PP,0.057613,28
exhale,NONE,0.39251,192
exhale,NP,0.298428,77
exhale,PP,0.128382,61
exhale,NP_PP,0.102203,29
exhale,NONE,0.078478,0
rework,NP,0.682269,481
rework,NP_PP,0.160283,113
rework,NONE,0.157447,111
scavenge,PP,0.271274,144
scavenge,NONE,0.237678,100
scavenge,NP,0.275372,89
scavenge,NP_PP,0.077397,41
scavenge,PP_VPINF,0.023046,0
scavenge,PP,0.023046,0
scavenge,NONE,0.023046,0
scavenge,NP,0.023046,0
scavenge,PP,0.023046,0
scavenge,SING,0.023046,0
wane,NONE,0.616826,1180
wane,PP,0.209616,401
wane,NP,0.110296,211
wane,NP_PP,0.041296,79
wane,PP_PP,0.021955,42
wane,NONE,1e-05,0
wank,NONE,0.468085,22
wank,NP,0.404255,19
wank,PP,0.085106,4
wank,NP_PP,0.021277,1
wank,NP PRT +,0.021277,1
re-align,NP,0.519608,53
re-align,NONE,0.392157,40
re-align,NP_PP,0.088235,9
malign,NP,0.447789,152
malign,NONE,0.122097,83
malign,PP,0.069682,59
malign,NP_PP,0.184377,36
malign,SCOMP,0.030011,27
malign,NP_PP,0.07554,0
malign,SING,0.070504,0
caution,NONE,0.097035,1864
caution,SCOMP,0.092142,1770
caution,SCOMP,0.129958,1750
caution,SCOMP,0.038054,731
caution,PP,0.059941,405
caution,SCOMP,0.038857,0
caution,NP,0.213719,0
caution,NP_PP,0.077716,0
caution,NP_SCOMP,0.116573,0
caution,SINF,0.136003,0
want,VPINF,0.244317,4639
want,NP,0.190692,2624
want,NONE,0.093056,1514
want,VPINF,0.030812,322
want,PP_VPINF,0.038354,0
want,VPING,0.095886,0
want,VPING,0.038354,0
want,NP_AP,0.057531,0
want,SING,0.038354,0
want,SINF,0.076708,0
want,SCOMP,0.038354,0
want,NONE,0.019177,0
want,SING,0.038354,0
want,NP_PP,1e-05,0
want,PP,1e-05,0
want,NP_PPOF,1e-05,0
want,NP,1e-05,0
want,PP,1e-05,0
reprove,NP,0.519553,143
reprove,NONE,0.139489,64
reprove,NP_PP,0.193525,28
reprove,NP_PP,0.076259,0
reprove,SING,0.071175,0
dyke,NONE,0.53913,62
dyke,NP,0.226087,26
dyke,SCOMP,0.130435,15
dyke,NP_PP,0.026087,3
dyke,PP,0.026087,3
dyke,VPING_PP,0.026087,3
dyke,NP_SCOMP,0.026087,3
hog,NP,0.466572,328
hog,SCOMP,0.388336,273
hog,NP_PP,0.081081,57
hog,PP,0.064012,45
hoe,NONE,0.308043,115
hoe,NP,0.204792,24
hoe,PP,0.081004,17
hoe,NP_PP,0.184541,6
hoe,PP,0.096121,1
hoe,NP,0.125499,0
dimple,NP,0.466912,127
dimple,NONE,0.330883,90
dimple,SCOMP,0.080882,22
dimple,PP,0.073529,20
dimple,NP_PP,0.047794,13
travel,PP,0.348932,2459
travel,NONE,0.281189,1803
travel,PP_PP,0.030889,381
travel,NP_PP,0.047785,165
travel,PP,0.052805,45
travel,NONE,0.00524,0
travel,NP,0.096932,0
travel,NP,0.034057,0
travel,NP,0.028818,0
travel,PP,0.041916,0
travel,PP_PP,0.031437,0
damage,NP,0.62543,4334
damage,NP_PP,0.19344,1354
damage,PP,0.02204,451
damage,NONE,0.063636,0
damage,NP_PP,0.031818,0
damage,NP,0.031818,0
damage,NP_PP,0.031818,0
revisit,NP,0.711373,1082
revisit,NP_PP,0.147272,224
revisit,NONE,0.141355,215
machine,NONE,0.436487,299
machine,NP,0.291965,200
machine,AP,0.097808,67
machine,SCOMP,0.096348,66
machine,NP_PP,0.046715,32
machine,NONE,0.030657,21
machine,NONE,1e-05,0
machine,NP,1e-05,0
hop,NONE,0.39896,1219
hop,PP,0.233136,230
hop,NP,0.138497,201
hop,NP,0.035086,0
hop,NP_PP,0.037785,0
hop,NONE,0.051279,0
hop,NP,0.029688,0
hop,PP,0.043182,0
hop,PP_PP,0.032387,0
chase,NP,0.448377,5124
chase,NP_PP,0.143246,342
chase,NP PRT +,0.083376,157
chase,PP,0.025,0
chase,NONE,0.05,0
chase,NONE,0.075,0
chase,NP_PP,0.05,0
chase,PP,0.05,0
chase,PP,0.075,0
classify,NP_PP,0.439276,1939
classify,NP,0.366327,1617
classify,PP,0.099454,439
classify,NONE,0.094923,419
classify,NP_PP,1e-05,0
classify,NP_PP,1e-05,0
utilise,NP,0.592931,654
utilise,NP_PP,0.191904,154
utilise,NONE,0.052337,0
utilise,NP_PP,0.122121,0
utilise,PP,0.040707,0
swing,NONE,0.263597,3342
swing,NP,0.183536,2148
swing,PP,0.151649,1190
swing,NP PRT +,0.056603,53
swing,NP_PP,0.038343,47
swing,PP,0.072939,22
swing,AP,0.035898,0
swing,NP_AP,0.035898,0
swing,NP,0.053846,0
swing,NP_PP,0.053846,0
swing,PP,0.053846,0
outfight,NP,0.792453,126
outfight,NONE,0.144654,23
outfight,NP_PP,0.037736,6
outfight,NP_SCOMP,0.025157,4
wrong,NP,0.546542,231
wrong,NP_PP,0.213298,60
wrong,NONE,0.09401,47
wrong,NP_PP,0.075594,0
wrong,SING,0.070555,0
reassess,NP,0.363647,1081
reassess,NONE,0.135299,287
reassess,NP_PP,0.184419,217
reassess,NP_PP,0.00569,31
reassess,PP,0.021758,6
reassess,PP,0.082625,0
reassess,NP,0.020656,0
reassess,PP,0.020656,0
reassess,PP,0.020656,0
reassess,NP_PP,0.041313,0
reassess,NP_NP,0.020656,0
reassess,PP,0.020656,0
reassess,SING,0.041313,0
reassess,PP,0.020656,0
marginalize,NP,0.553672,392
marginalize,NONE,0.216102,153
marginalize,NP_PP,0.134181,95
marginalize,PP,0.074859,53
marginalize,NP_PP,0.021186,15
scourge,NONE,0.415873,131
scourge,NP,0.320635,101
scourge,PP,0.104762,33
scourge,NP_PP,0.098413,31
scourge,NONE,0.060317,19
revolt,NONE,0.418936,261
revolt,PP,0.391649,244
revolt,NP,0.091492,57
revolt,NP_PP,0.05939,37
revolt,PP_PP,0.038523,24
revolt,NP_SCOMP,1e-05,0
season,NP,0.283041,212
season,NONE,0.246993,185
season,NP_PP,0.19359,145
season,PP,0.184244,138
season,SCOMP,0.092122,69
season,NONE,1e-05,0
wink,NONE,0.342648,260
wink,PP,0.32017,223
wink,NP,0.143378,46
wink,PP_PP,0.053463,12
wink,PP,0.071081,3
wink,NP,0.069259,0
decoy,NONE,0.517084,227
decoy,NP,0.232347,102
decoy,VPINF,0.070615,31
decoy,SCOMP,0.061503,27
decoy,PP,0.059226,26
decoy,NP_PP,0.036446,16
decoy,NONE,0.02278,10
wing,NP,0.457516,140
wing,NONE,0.235294,72
wing,PP,0.127451,39
wing,NP_PP,0.107843,33
wing,SCOMP,0.071896,22
squint,PP,0.363197,270
squint,NONE,0.315692,177
squint,PP,0.037134,56
squint,PP,0.04316,1
squint,PP,0.028331,0
squint,NP,0.028331,0
squint,NONE,0.028331,0
squint,NP,0.028331,0
squint,PP,0.084994,0
squint,PP_PP,0.042497,0
wine,NONE,0.595547,321
wine,NP,0.372913,201
wine,NP_PP,0.03154,17
confederate,VPING,0.349478,101
confederate,NONE,0.287194,83
confederate,PP,0.214531,62
confederate,NP,0.096885,28
confederate,VPPRT,0.051903,15
confederate,NONE,1e-05,0
vary,PP,0.236418,3335
vary,NONE,0.308767,2742
vary,PP_PP,0.02465,301
vary,NP,0.26236,0
vary,NP_PP,0.081238,0
vary,NONE,0.027967,0
vary,NP,0.035959,0
vary,PP,0.022641,0
handcuff,NP,0.320914,176
handcuff,NONE,0.159995,101
handcuff,PP,0.093658,39
handcuff,NP_PP,0.140093,31
handcuff,PP_PP,0.046853,6
handcuff,PP,0.072162,1
handcuff,NP,0.035642,0
handcuff,NP,0.100983,0
handcuff,PP,0.0297,0
butcher,NP,0.633619,235
butcher,NP_PP,0.150858,180
butcher,NONE,0.087681,67
butcher,PP,0.027395,49
butcher,NONE,0.050224,0
butcher,NP,0.050224,0
rubberise,NP,0.595041,72
rubberise,NONE,0.16529,20
rubberise,AP,0.082645,10
rubberise,SCOMP,0.082645,10
rubberise,NP_PP,0.049586,6
rubberise,SING,0.024793,3
contuse,NONE,0.5,1
contuse,NP,0.5,1
fix,NP,0.637105,4424
fix,NONE,0.152364,1058
fix,NP_PP,0.112472,781
fix,PP,0.084823,589
fix,NP PRT +,0.013105,91
fix,VPINF,1e-05,0
fix,PP,1e-05,0
fix,NP,1e-05,0
fix,NP_NP,1e-05,0
fix,VPINF,1e-05,0
fix,PP,1e-05,0
fix,NP_PP,1e-05,0
fix,NP_NP,1e-05,0
fix,NONE,1e-05,0
fix,NP_PP,1e-05,0
fix,PP,1e-05,0
fix,NP,1e-05,0
fix,VPINF,1e-05,0
baste,NONE,0.350231,76
baste,NP,0.276497,60
baste,PP,0.239632,52
baste,NP_PP,0.13364,29
secede,NONE,0.505881,1599
secede,NONE,0.082353,0
secede,NP,0.082353,0
secede,PP,0.041177,0
secede,NONE,0.041177,0
secede,PP,0.041177,0
secede,PP,0.164705,0
secede,PP_PP,0.041177,0
fib,NONE,0.442007,141
fib,PP,0.266458,85
fib,NP,0.23511,75
fib,SCOMP,0.056426,18
undercut,NP,0.734535,1223
undercut,NP_PP,0.265465,442
glorify,NP,0.651547,726
glorify,NONE,0.046119,0
glorify,NP_PP,0.076865,0
glorify,SING,0.071741,0
glorify,NP_PP,0.153729,0
enrich,NP,0.492005,153
enrich,NP_PP,0.159221,52
enrich,PP,0.087958,14
enrich,NP PRT +,0.039232,2
enrich,NONE,0.170552,0
enrich,NONE,0.028202,0
enrich,PP,0.02283,0
slate,SINF,0.472868,3062
slate,NP_PP,0.29867,1934
slate,PP,0.136208,882
