verb,frame,relfreq,freqcnt
criticise,NONE,0.062755,409
criticise,SINF,0.023561,221
criticise,NP_PP,0.054215,0
lengthen,NP,0.474465,550
lengthen,NONE,0.272605,282
lengthen,NP_PP,0.120187,112
lengthen,PP,0.101813,99
lengthen,NP PRT +,0.03093,1
replace,NP,0.665234,4797
replace,NP_PP,0.230481,1662
replace,NONE,0.079462,573
replace,NP,0.024823,179
compartmentalise,NP,0.473684,99
compartmentalise,NONE,0.287081,60
compartmentalise,NP_PP,0.133971,28
compartmentalise,PP,0.043062,9
compartmentalise,NP_NP,0.033493,7
compartmentalise,VPING,0.028708,6
browse,PP,0.294806,648
browse,NP,0.323515,605
browse,NONE,0.282881,599
browse,NP_NP,0.045265,186
browse,NP_PP,0.053532,59
exhort,SINF,0.504744,532
exhort,NP,0.312144,329
exhort,NP_NP,0.067362,71
exhort,VPINF,0.037951,40
exhort,NP,0.029412,31
exhort,NP_PP,0.024668,26
exhort,PP,0.023719,25
untie,NP,0.489515,233
untie,NONE,0.237984,125
untie,NP_PP,0.187617,51
untie,PP_PP,0.035972,3
untie,PP,0.048912,0
telegraph,NP,0.321325,151
telegraph,NONE,0.131782,44
telegraph,NP_PP,0.10611,38
telegraph,PP,0.066404,34
telegraph,NP_NP,0.077015,18
telegraph,SINF,0.07556,17
telegraph,SCOMP,0.052798,13
telegraph,NP_PP,0.049889,11
telegraph,NP_SCOMP,0.061013,7
telegraph,PP_SCOMP,0.024217,5
telegraph,SCOMP,0.033887,0
strike,NP,0.380818,2152
strike,NP_PP,0.198195,1120
strike,NONE,0.183861,1039
strike,PP,0.140152,792
strike,NP_NP,0.062467,353
strike,NP_AP,0.034507,195
relay,NP,0.308317,106
relay,NP_PP,0.083333,48
relay,NP_PP,0.172348,42
relay,NONE,0.068261,25
relay,NP_NP,0.029514,17
relay,NP,0.024306,14
relay,PP,0.040483,9
relay,PP_WHS,0.024858,0
relay,PP_PP,0.024858,0
relay,PP_WHVP,0.024858,0
relay,SCOMP,0.074574,0
relay,PP,0.049716,0
relay,PP_PP,0.024858,0
relay,PP_PP,0.049716,0
desalt,NP,0.333333,2
desalt,AP,0.166667,1
desalt,NP_PP,0.166667,1
desalt,NONE,0.166667,1
desalt,PP,0.166667,1
mesmerize,NP,0.348581,190
mesmerize,NONE,0.173132,178
mesmerize,NP_PP,0.202959,164
mesmerize,PP,0.091496,96
mesmerize,NP,0.060784,13
mesmerize,NP,0.044876,2
mesmerize,SINF,0.032472,0
mesmerize,NP_SCOMP,0.045701,0
hurt,NP,0.553928,5020
hurt,NONE,0.166775,1877
hurt,PP,0.028243,182
hurt,NP,0.05879,138
hurt,NP,0.045683,53
hurt,SINF,0.031467,1
hurt,NP_PP,0.070929,0
hurt,NP_SCOMP,0.044185,0
glass,NP,0.364,91
glass,NONE,0.32,80
glass,SCOMP,0.116,29
glass,PP,0.072,18
glass,AP,0.052,13
glass,NP_PP,0.04,10
glass,SCOMP,0.036,9
export,NP,0.40916,2624
export,NP_NP,0.083875,1095
export,NP_PP,0.070164,916
export,NP_PP,0.273965,859
export,PP,0.103784,751
export,NP_PP_PP,0.033854,140
export,SING PRT +,0.025198,27
hurl,NP_PP,0.303576,228
hurl,NP,0.285189,160
hurl,NP_NP,0.062135,47
hurl,PP,0.047045,25
hurl,NONE,0.081283,16
hurl,NP_PP,0.036013,7
hurl,PP_PP,0.024727,3
hurl,NP PRT +,0.066066,1
hurl,NP,0.057824,0
hurl,NONE,0.03614,0
hole,NP,0.422937,287
hole,NONE,0.155568,177
hole,NP_PP,0.160745,165
hole,PP,0.080358,116
hole,NP_NP,0.042002,84
hole,NP_SCOMP,0.024501,49
hole,NP_PP,0.023501,47
hole,NP PRT +,0.064209,39
hole,PP_PP,0.026178,30
hold,NP,0.508135,4042
hold,NP_PP,0.222028,792
hold,NONE,0.093987,716
hold,PP,0.079022,535
hold,NP PRT +,0.037981,249
hold,NP_AP,0.029713,149
hold,AP,0.029134,142
unpack,NP,0.370914,320
unpack,NONE,0.205602,193
unpack,NP_NP,0.028019,36
unpack,NP_PP,0.110324,35
unpack,PP,0.065234,34
unpack,NP_AP,0.029251,2
unpack,NP PRT +,0.095717,2
unpack,PP_PP,0.022934,1
unpack,NONE,0.038772,0
unpack,PP,0.033233,0
italicise,NP,0.583832,195
italicise,NONE,0.332335,111
italicise,NP,0.041916,14
italicise,SINF,0.041916,14
pursue,NP,0.455459,4277
pursue,NP_PP,0.189056,1210
pursue,NP_NP,0.03176,430
pursue,PP,0.079532,267
pursue,NP PRT +,0.062987,43
pursue,PP_PP,0.041278,19
pursue,PP,0.06018,5
pursue,NONE,0.039874,0
pursue,PP,0.039874,0
debark,PP,0.409091,18
debark,NONE,0.318182,14
debark,NP_NP,0.045455,2
debark,NP_PP,0.045455,2
debark,PP_PP,0.045455,2
debark,NP,0.045455,2
debark,NP_PP,0.022727,1
debark,NP_PP,0.022727,1
debark,PP,0.022727,1
debark,NP_NP,0.022727,1
sweeten,NP,0.469005,832
sweeten,NP_NP,0.080725,266
sweeten,NP_PP,0.125006,191
sweeten,NP_PP,0.051591,170
sweeten,NONE,0.173569,112
sweeten,PP,0.069823,49
sweeten,NP PRT +,0.030281,2
straddle,NP,0.346902,1044
straddle,NP_NP,0.107633,391
straddle,NP_PP,0.111246,269
straddle,PP,0.140512,24
straddle,NP PRT +,0.055378,12
straddle,PP,0.05235,1
straddle,NONE,0.126466,0
straddle,PP,0.059514,0
outscore,NP_NP,0.346951,586
outscore,NP,0.309651,523
outscore,NP_PP,0.255773,432
outscore,NONE,0.059799,101
outscore,SINF,0.027827,47
vow,VPINF,0.3823,5343
vow,NONE,0.16874,1239
vow,SCOMP,0.054791,711
vow,SINF,0.034916,383
vow,NP,0.067191,336
vow,PP,0.153339,212
vow,PP_VPINF,0.029778,105
vow,NP_PP,0.026809,56
vow,PP_VPINF,0.023537,2
vow,PP,0.023476,1
vow,PP_PP,0.035123,0
reword,NP,0.320988,26
reword,NONE,0.160494,13
reword,SINF,0.135802,11
reword,SCOMP,0.074074,6
reword,NP_PP,0.049383,4
reword,NP_SCOMP,0.049383,4
reword,NP_NP,0.049383,4
reword,SCOMP,0.049383,4
reword,NP_PP_PP,0.037037,3
reword,SING_PP,0.024691,2
reword,VPINF,0.024691,2
reword,NP_SCOMP,0.024691,2
shelve,NP,0.551351,1122
shelve,NP_PP,0.154791,315
shelve,SINF,0.119902,244
shelve,NP_PP,0.079607,162
shelve,NONE,0.069287,141
shelve,NP_PP_PP,0.025061,51
overstress,NONE,0.377358,220
overstress,NP,0.334477,195
overstress,NP_PP,0.073756,43
overstress,SCOMP,0.051458,30
overstress,PP,0.048027,28
overstress,SCOMP,0.042882,25
overstress,NP_SCOMP,0.036021,21
overstress,SCOMP,0.036021,21
exhale,NONE,0.42409,192
exhale,NP,0.279799,77
exhale,PP,0.137599,61
exhale,NP_PP,0.097449,29
exhale,NONE,0.061062,0
rework,NP,0.499481,481
rework,NP_PP,0.117342,113
rework,NONE,0.115265,111
rework,SINF,0.099688,96
rework,NP_NP,0.07269,70
rework,PP,0.034268,33
rework,NP_SCOMP,0.034268,33
rework,SCOMP,0.026999,26
scavenge,PP,0.31187,144
scavenge,NONE,0.257791,100
scavenge,NP,0.282809,89
scavenge,NP_PP,0.08893,41
scavenge,PP_PP,0.029498,24
scavenge,PP_VPINF,0.029102,8
wane,NONE,0.630679,1180
wane,PP,0.214324,401
wane,NP,0.112774,211
wane,NP_PP,0.042223,79
wank,NONE,0.431373,22
wank,NP,0.372549,19
wank,SCOMP,0.117647,6
wank,PP,0.078431,4
re-align,NP,0.427419,53
re-align,NONE,0.322581,40
re-align,NP_NP,0.096774,12
re-align,NP_PP,0.072581,9
re-align,SINF,0.032258,4
re-align,NONE,0.024194,3
re-align,PP,0.024194,3
malign,NP,0.420677,152
malign,NONE,0.13865,83
malign,PP,0.085831,59
malign,NP_PP,0.157894,36
malign,SCOMP,0.037882,27
malign,NP_NP,0.032731,17
malign,NP_PP,0.070144,14
malign,NP_PP,0.05619,0
caution,NONE,0.134825,1864
caution,SCOMP,0.128026,1770
caution,SCOMP,0.154245,1750
caution,SCOMP,0.052874,731
caution,PP,0.036961,511
caution,PP,0.05696,405
caution,SINF,0.110429,188
caution,NP_SCOMP,0.09052,104
caution,SCOMP,0.027666,0
caution,NP,0.152162,0
caution,NP_PP,0.055332,0
want,VPINF,0.50349,4639
want,NP,0.330494,2624
want,NONE,0.106333,1514
want,SINF,0.035392,75
want,NP_PPOF,0.024291,0
reprove,NP,0.460955,143
reprove,NONE,0.139487,64
reprove,NP_PP,0.156178,28
reprove,NP_PP,0.038957,19
reprove,NP_NP,0.040942,18
reprove,NP_PP,0.079436,17
reprove,PP,0.02928,11
reprove,NP_PP,0.054764,0
dyke,NONE,0.452555,62
dyke,NP,0.189781,26
dyke,SCOMP,0.109489,15
dyke,SCOMP,0.080292,11
dyke,VPING,0.065693,9
dyke,SCOMP,0.036496,5
dyke,NP_NP,0.036496,5
dyke,PP,0.029197,4
hog,NP,0.343455,328
hog,SCOMP,0.285864,273
hog,NONE,0.07644,73
hog,SCOMP,0.068063,65
hog,NP_PP,0.059686,57
hog,AP,0.049215,47
hog,PP,0.04712,45
hog,SCOMP,0.039791,38
hog,NP_PP,0.030366,29
hoe,NONE,0.370948,115
hoe,NP,0.189225,24
hoe,PP,0.083059,17
hoe,NP_PP,0.153417,6
hoe,NONE,0.025898,5
hoe,PP,0.077584,1
hoe,NP,0.099868,0
dimple,NP,0.359773,127
dimple,NONE,0.254958,90
dimple,NP_NP,0.087819,31
dimple,SCOMP,0.065156,23
dimple,SCOMP,0.062323,22
dimple,PP,0.056657,20
dimple,NP_PP,0.045326,16
dimple,NP_PP,0.036827,13
dimple,SCOMP,0.031161,11
travel,PP,0.390105,2459
travel,NONE,0.29249,1803
travel,PP_PP,0.064018,381
travel,NP_PP,0.045022,165
travel,PP,0.079496,45
travel,NP PRT +,0.031075,2
travel,NP,0.053441,0
travel,PP,0.044352,0
damage,NP,0.595129,4334
damage,NP_PP,0.184428,1354
damage,NONE,0.08305,534
damage,NP_NP,0.031721,495
damage,PP,0.028901,451
damage,PP_PP,0.026851,38
damage,NP PRT +,0.025505,17
damage,NP_PP,0.024415,0
revisit,NP,0.618286,1082
revisit,NP_NP,0.130857,229
revisit,NP_PP,0.128,224
revisit,NONE,0.122857,215
machine,NONE,0.353846,299
machine,NP,0.236686,200
machine,SCOMP,0.102959,87
machine,AP,0.07929,67
machine,SCOMP,0.078107,66
machine,NP_PP,0.03787,32
machine,VPINF,0.030769,26
machine,SCOMP,0.028402,24
machine,NONE,0.027219,23
machine,NONE,0.024852,21
hop,NONE,0.462878,1219
hop,PP,0.204719,230
hop,NP,0.130393,201
hop,AP,0.026864,89
hop,SCOMP,0.026637,81
hop,NP,0.02609,0
hop,NP_PP,0.028096,0
hop,NONE,0.038131,0
hop,PP,0.03211,0
hop,PP_PP,0.024083,0
chase,NP,0.553272,5124
chase,NP_PP,0.12519,342
chase,PP,0.073064,180
chase,NP PRT +,0.071192,157
chase,PP_PP,0.040979,25
chase,NONE,0.038944,0
chase,NONE,0.058416,0
chase,PP,0.038944,0
classify,NP_PP,0.425219,1939
classify,NP,0.354605,1617
classify,PP,0.096272,439
classify,NONE,0.091886,419
classify,NP_AP,0.032018,146
utilise,NP,0.499674,654
utilise,NP_PP,0.155387,154
utilise,SINF,0.070512,123
utilise,NP_NP,0.050232,115
utilise,NP_PP,0.027082,62
utilise,SCOMP,0.02875,37
utilise,PP,0.042478,30
utilise,NONE,0.037766,0
utilise,NP_PP,0.08812,0
swing,NONE,0.288024,3342
swing,NP,0.256392,2148
swing,PP,0.141601,1190
swing,AP,0.074572,375
swing,NP PRT +,0.076916,53
swing,NP_PP,0.113439,47
swing,PP,0.049057,0
outfight,NP,0.696133,126
outfight,NONE,0.127072,23
outfight,NP_NP,0.121547,22
outfight,NP_PP,0.033149,6
outfight,NP_SCOMP,0.022099,4
wrong,NP,0.562815,231
wrong,NP_PP,0.197263,60
wrong,NONE,0.102204,47
wrong,PP,0.027145,11
wrong,NP_PP,0.05645,4
wrong,NP_PP,0.054124,0
reassess,NP,0.466292,1081
reassess,NONE,0.15819,287
reassess,NP_PP,0.192489,217
reassess,PP,0.031343,44
reassess,PP,0.078356,17
reassess,NP_PP,0.036665,0
reassess,SING,0.036665,0
marginalize,NP,0.534789,392
marginalize,NONE,0.208731,153
marginalize,NP_PP,0.129604,95
marginalize,PP,0.072306,53
marginalize,SCOMP,0.030014,22
marginalize,NP_SCOMP,0.024557,18
scourge,NONE,0.360882,131
scourge,NP,0.278237,101
scourge,PP,0.090909,33
scourge,NP_PP,0.085399,31
scourge,NP_NP,0.057851,21
scourge,NONE,0.052342,19
scourge,SCOMP,0.038567,14
scourge,SCOMP,0.035813,13
revolt,NONE,0.407813,261
revolt,PP,0.38125,244
revolt,NP,0.089063,57
revolt,NP_PP,0.057813,37
revolt,PP_PP,0.0375,24
revolt,SCOMP,0.026562,17
season,NP,0.23608,212
season,NONE,0.206013,185
season,NP_PP,0.16147,145
season,PP,0.153675,138
season,SCOMP,0.076837,69
season,NP_NP,0.04343,39
season,VPINF,0.036748,33
season,SCOMP,0.033408,30
season,AP,0.026726,24
season,SCOMP,0.025612,23
wink,NONE,0.369608,260
wink,PP,0.335853,223
wink,NP,0.124723,46
wink,NONE,0.02372,26
wink,PP_PP,0.044051,12
wink,PP,0.052391,3
wink,NP,0.049655,0
decoy,NONE,0.459514,227
decoy,NP,0.206478,102
decoy,VPINF,0.062753,31
decoy,SCOMP,0.054656,27
decoy,PP,0.052632,26
decoy,SCOMP,0.044534,22
decoy,SCOMP,0.036437,18
decoy,NP_PP,0.032389,16
decoy,NONE,0.026316,13
decoy,VPPRT,0.024291,12
wing,NP,0.37234,140
wing,NONE,0.191489,72
wing,PP,0.103723,39
wing,NP_PP,0.087766,33
wing,NP_NP,0.066489,25
wing,SCOMP,0.058511,22
wing,SCOMP,0.039894,15
wing,NP_PP,0.029255,11
wing,NP_SCOMP,0.026596,10
wing,AP,0.023936,9
squint,PP,0.430588,270
squint,NONE,0.344773,177
squint,PP,0.058544,56
squint,VPINF,0.028136,16
squint,PP,0.035274,1
squint,PP,0.068457,0
squint,PP_PP,0.034229,0
wine,NONE,0.461871,321
wine,NP,0.289209,201
wine,AP,0.048921,34
wine,SCOMP,0.03741,26
wine,NONE,0.033094,23
wine,PP,0.028777,20
wine,SCOMP,0.028777,20
wine,NP_PP,0.02446,17
wine,NP_NP,0.02446,17
wine,NONE,0.023022,16
confederate,VPING,0.291908,101
confederate,NONE,0.239884,83
confederate,PP,0.179191,62
confederate,NP,0.080925,28
confederate,VPPRT,0.043353,15
confederate,SCOMP,0.040462,14
confederate,NP_NP,0.040462,14
confederate,NONE,0.034682,12
confederate,SCOMP,0.026012,9
confederate,NP_PPOF,0.023121,8
vary,PP,0.318073,3335
vary,NONE,0.351494,2742
vary,PP_PP,0.031313,301
vary,NP PRT +,0.028842,7
vary,NP,0.206374,0
vary,NP_PP,0.063903,0
handcuff,NP,0.350729,176
handcuff,NONE,0.182966,101
handcuff,PP,0.094795,39
handcuff,NP_PP,0.047248,37
handcuff,NP_PP,0.125074,31
handcuff,PP_PP,0.039157,6
handcuff,PP,0.055269,1
handcuff,NP PRT +,0.077765,1
handcuff,NP,0.026996,0
butcher,NP,0.568131,235
butcher,NP_PP,0.177198,180
butcher,NONE,0.090275,67
butcher,NP_NP,0.047692,62
butcher,PP,0.037692,49
butcher,NP PRT +,0.040275,2
butcher,NONE,0.038736,0
rubberise,NP,0.486486,72
rubberise,NONE,0.135135,20
rubberise,NP_NP,0.081081,12
rubberise,AP,0.067568,10
rubberise,SCOMP,0.067568,10
rubberise,NP_SCOMP,0.040541,6
